410.67	6576.8
410.57	6375.49
410.47	6568.08
410.37	6750.35
410.27	6785.62
410.17	6530.99
410.07	6309.72
409.97	6884.32
409.87	6539.35
409.77	6865.83
409.67	6832.51
409.57	6488.37
409.47	6580.23
409.37	6803.75
409.27	6360.54
409.17	6524.49
409.07	6623.97
408.97	6518.86
408.87	6876.16
408.77	6622.45
408.67	6515.08
408.57	6442.23
408.47	6332.22
408.37	6673.9
408.27	6830.51
408.17	6655.64
408.07	6492.78
407.97	6538.56
407.87	6653.59
407.77	6688.09
407.67	6651.95
407.57	6783.78
407.47	6742.44
407.37	6616.27
407.27	6870.99
407.17	6728.88
407.07	6742.32
406.97	6803.41
406.87	6764.33
406.77	6650.23
406.67	6698.02
406.57	6990.99
406.47	6877.28
406.37	6784.51
406.27	6786.25
406.17	6841.2
406.07	6946.82
405.97	6464.5
405.87	6945.96
405.77	6728.31
405.67	6891.31
405.57	6739.95
405.47	6702.9
405.37	7250.95
405.27	6588.04
405.17	6527.01
405.07	6744.63
404.97	7099.12
404.87	6956.56
404.77	6691.44
404.67	6734.35
404.57	6637.57
404.47	6732.39
404.37	7011.06
404.27	6799.08
404.17	6769.54
404.07	6747.61
403.97	6714.12
403.87	6766.18
403.77	6983.9
403.67	6501.23
403.57	6654.88
403.47	6663.67
403.37	6758.64
403.27	6777.85
403.17	6623.21
403.07	7000.45
402.97	6937.07
402.87	6580.95
402.77	6810.92
402.67	6897.22
402.57	6885.08
402.47	7162.17
402.37	7542.99
402.27	7284.76
402.17	7103.86
402.07	7385.59
401.97	7478.24
401.87	7378.33
401.77	7806.12
401.67	7229.87
401.57	7911.76
401.47	8135.53
401.37	8369.6
401.27	8597.5
401.17	8418.92
401.07	8790.17
400.97	9150.13
400.87	9480.09
400.77	9532.89
400.67	9830.65
400.57	10270.6
400.47	10764.7
400.37	10937.6
400.27	11065.5
400.17	11355.6
400.07	11286.1
399.97	11375.4
399.87	11150.8
399.77	11416.9
399.67	10868.6
399.57	10790.5
399.47	10694
399.37	10169
399.27	9706.28
399.17	9835.27
399.07	9371.37
398.97	9048.08
398.87	8815.59
398.77	8459.31
398.67	8462.51
398.57	8227.37
398.47	7994.01
398.37	7915.99
398.27	7581.2
398.17	7674.55
398.07	7139.28
397.97	7434.55
397.87	7274.61
397.77	6948.63
397.67	7007.03
397.57	6705.07
397.47	6748.88
397.37	6763.14
397.27	6785.64
397.17	6314.49
397.07	6418.42
396.97	6356.45
396.87	6733.09
396.77	6158.52
396.67	6173.31
396.57	6531.97
396.47	6374.35
396.37	6556.91
396.27	6340.57
396.17	6385.12
396.07	6589.47
395.97	6423.93
395.87	6292.11
395.77	6269.81
395.67	6171.49
395.57	6264.26
395.47	6423.37
395.37	6167.93
395.27	6153.88
395.17	6343.86
395.07	6257.2
394.97	6291.25
394.87	6393.59
394.77	6412.75
394.67	6380.75
394.57	6382.64
394.47	6211.49
394.37	6107.41
394.27	6496.1
394.17	6462.41
394.07	6084.33
393.97	6276.59
393.87	6428.61
393.77	6239.89
393.67	6328.4
393.57	6396.8
393.47	6402.44
393.37	6455.98
393.27	6193.06
393.17	6011.86
393.07	6524.27
392.97	6524.1
392.87	6409.79
392.77	6430.48
392.67	6393.78
