410.72	7987.95
410.62	8121.51
410.52	8423.65
410.42	8178.88
410.32	8476.57
410.22	8478.91
410.12	8367.75
410.02	8261.51
409.92	8360.9
409.82	7956.23
409.72	8214.7
409.62	8212.88
409.52	8116.24
409.42	8183.82
409.32	8434.66
409.22	8223.03
409.12	8161.4
409.02	8464.9
408.92	7899.51
408.82	8416.36
408.72	8132.72
408.62	8089.26
408.52	8567.68
408.42	8337.87
408.32	8433.59
408.22	8024.13
408.12	8197.71
408.02	8184.59
407.92	8444.74
407.82	8175.61
407.72	8044.17
407.62	8196.66
407.52	8176.34
407.42	8202.37
407.32	8508.39
407.22	8528.79
407.12	8414.95
407.02	8587.58
406.92	8547.62
406.82	8564.85
406.72	8526.71
406.62	8736.85
406.52	8537.28
406.42	8808.45
406.32	8524.97
406.22	8719.73
406.12	8741.89
406.02	8687.67
405.92	8829.23
405.82	8791.92
405.72	8668.29
405.62	8670.57
405.52	8259.78
405.42	8542.73
405.32	8204.6
405.22	8284.69
405.12	8475.1
405.02	8521.04
404.92	8235.19
404.82	8231.98
404.72	8453.25
404.62	8808.06
404.52	8111.88
404.42	8400.27
404.32	8441.62
404.22	8370
404.12	8566.48
404.02	8437.16
403.92	8348.74
403.82	8137.26
403.72	8298.17
403.62	8391.62
403.52	8328.17
403.42	8467.08
403.32	8466.6
403.22	8387.97
403.12	8589.75
403.02	8735.79
402.92	8476.71
402.82	8133.94
402.72	8630.83
402.62	8704.88
402.52	8636.17
402.42	8686.84
402.32	9017.66
402.22	8977.83
402.12	8852.69
402.02	8740.83
401.92	9293.23
401.82	9096.34
401.72	9692.92
401.62	9275.25
401.52	9895.8
401.42	10302.9
401.32	10144
401.22	10129.3
401.12	10306.5
401.02	10496.2
400.92	11199.3
400.82	10726.5
400.72	11493.8
400.62	11889.3
400.52	12308.2
400.42	12384
400.32	12636.4
400.22	12842.5
400.12	13151
400.02	12891.2
399.92	13162.6
399.82	12833.6
399.72	12735.6
399.62	12553.7
399.52	12218.4
399.42	11909.7
399.32	11907.2
399.22	11289.2
399.12	11628.7
399.02	11390.2
398.92	11164.9
398.82	10707.4
398.72	10683.5
398.62	10063.8
398.52	10112.2
398.42	10003.2
398.32	9764.15
398.22	9716.94
398.12	9302.46
398.02	9057.18
397.92	8824.55
397.82	8681.82
397.72	8783.43
397.62	8662.51
397.52	8257.01
397.42	8422.56
397.32	8391.98
397.22	8510.37
397.12	8287.42
397.02	8165.03
396.92	8014.49
396.82	8033.29
396.72	8187.83
396.62	8201.53
396.52	7954.72
396.42	8069.89
396.32	8198.43
396.22	7884.15
396.12	8156.76
396.02	8235.09
395.92	8102.85
395.82	8030.45
395.72	8009.86
395.62	8054.57
395.52	8027.1
395.42	8179.17
395.32	7965.11
395.22	8169.06
395.12	8068.76
395.02	7896.4
394.92	7888.14
394.82	8001.77
394.72	8293.41
394.62	8130.46
394.52	8137.22
394.42	8086.6
394.32	8073.81
394.22	8236.04
394.12	8031.49
394.02	8252.71
393.92	8013.55
393.82	7930.69
393.72	8081.51
393.62	8019.17
393.52	7892.58
393.42	7914.68
393.32	8304.35
393.22	7997.04
393.12	7949.03
393.02	7964.13
392.92	8019.14
392.82	7954.97
392.72	7922.31
